id,name,type,lat,lon,status_lokasi,contact_number
e7192592-bb96-4a55-9a91-b0e3b1b425a5,Pertamina,GAS_STATION,-6.2860245,106.9228032,Buka,
50d17918-59d0-4588-8631-99bcdd73cd0e,Pertamina 34-17413,GAS_STATION,-6.2931113,106.9611656,Buka 24 Jam,
582587c6-5085-4eb9-ad08-a743b33b8061,Pertamina,GAS_STATION,-6.288445,106.9392584,Buka,
d4e8b5a5-8572-46f3-a5b9-b1f4a3e21e11,Pertamina,GAS_STATION,-6.3052006,106.9368699,Buka,
3b8a40dd-bf20-4abc-b678-1df927b2add6,Pertamina,GAS_STATION,-6.2865746,106.9513746,Buka,
6a009cd3-47c0-424f-9497-8b04fd7b3517,Pertamina,GAS_STATION,-6.3160715,107.1393456,Buka,
34043d96-4502-4c2e-aa6e-b1d9b945bf76,Pertamina,GAS_STATION,-6.2702546,106.9505951,Buka,
3a8efb30-5aa8-4cc7-88d7-526e15eeba49,Shell Jatibening-1 Bekasi,GAS_STATION,-6.2584509,106.949481,Buka,+622184975345
b11df092-7557-46b9-a301-7ca214921063,Pertamina,GAS_STATION,-6.249011,106.9596128,Buka,
cb2ee0bc-1212-4cdd-b33d-f41ef60f4447,RS Masmitra,HOSPITAL,-6.2819292,106.9301621,Buka 24 Jam,
46d43d01-8182-424d-b20a-ec4129785465,Pertamina,GAS_STATION,-6.3297398,106.9460029,Buka,
fdf7efdf-7ad2-4b47-81fb-1f173a66d2f4,SPBU 34-13403,GAS_STATION,-6.2384702,106.8992579,Buka,
40d80b8a-5296-425c-92cb-1cabffadbc62,Pertamina,GAS_STATION,-6.2427092,106.9020449,Buka,
1279142d-57e2-4757-8f5c-ce3ed2fa0baa,Shell Noer Ali-1 Bekasi,GAS_STATION,-6.2493887,106.9490449,Buka,+622186907716
28b1b02b-6caf-49cb-a1e2-29798f5b819b,SPBU 34.10502,GAS_STATION,-6.1729833,106.8618642,Buka,
0a15134a-c8ef-4cfb-aaa4-73683924b298,SPBU Pertamina 34-131505,GAS_STATION,-6.2808229,106.8719487,Buka,
144e30c0-429d-47a6-9833-ce532429afac,Pommini,GAS_STATION,-6.2720582,106.8770004,Buka,
a553f4c0-132e-4c59-a0b5-8c4e80e232fb,SPBU 34-14310,GAS_STATION,-6.1359093,106.8909642,Buka,
6db18b22-ce15-4cb8-8a07-b6a19e4b96a0,Pertamina 34-17115,GAS_STATION,-6.2744279,106.9352392,Buka,
18cd6079-b571-4b71-9f05-a2d6d72e3b37,Pertamina,GAS_STATION,-6.2704225,106.911666,Buka,
3f0300a2-9d3e-4599-95fb-6be2cd95b630,Pertamina,GAS_STATION,-6.2139951,106.9052941,Buka,
c5f12b48-6b57-4ae2-bd9c-4e01b47cbc20,Shell Cipinang-1 EAST JKT,GAS_STATION,-6.2152187,106.8796572,Buka,+622185914047
54513f6e-c432-4f6f-b6cf-ed6d9278d1ea,SPBU 34-14301,GAS_STATION,-6.1386293,106.86735,Buka 24 Jam,
50da1bac-d574-46e6-a535-8a0f6eb32e52,SPBU Pertamina 34-13506,GAS_STATION,-6.2853854,106.8794935,Buka 24 Jam,
882935e9-419d-4507-bebc-447343165175,Pertamina,GAS_STATION,-6.3068819,106.8755286,Buka,
6c994341-a60e-40f9-87ad-355ea8109534,SPBU 34-13202,GAS_STATION,-6.1796577,106.9033767,Buka,
591ffaab-31db-42dc-82f8-449aa5dd0999,Pertamina,GAS_STATION,-6.2064861,106.9231255,Buka,
145dbd07-13ac-46b1-a7e3-e1a283d8004f,Shell Sunter UT-1 NORTH JAKARTA,GAS_STATION,-6.1384035,106.878996,Buka,+622165831905
aa419040-2f20-4004-9df1-8a3d8232f387,Pertamini,GAS_STATION,-6.284304,106.8714672,Buka,
f72568c3-56c9-4e76-93b9-d9fc2056406a,SPBU 34-14307,GAS_STATION,-6.1466499,106.8857216,Buka,
05405ec2-c004-4904-8bc0-8af95d8c9f50,SPBU 34-14306,GAS_STATION,-6.1464211,106.8737344,Buka,
21bc3590-1abc-4b0c-aca9-3df99eba047f,SPBU Pertamina,GAS_STATION,-6.1600816,106.9744801,Buka,
0678f33b-5907-4d89-aad3-b50f351fcb7b,SPBU 34-14305,GAS_STATION,-6.1621054,106.8753396,Buka,
a1fc6d46-9c8b-49aa-968e-77073f74ed09,Shell Soepomo-1 SOUTH JKT,GAS_STATION,-6.2311585,106.8469707,Buka,+622183792578
b7a9c315-9e87-429c-a406-bdeeb5f22f65,SPBU 34.12901,GAS_STATION,-6.2130094,106.844366,Buka,
68213927-8151-406b-981f-5f67819b0b98,SPBU Kwitang,GAS_STATION,-6.1850116,106.8436021,Buka,
81835286-e89c-4fdb-9659-f590d9d2b9a8,SPBU SHELL,GAS_STATION,-6.1705766,106.8648312,Buka,
4644f746-3062-468c-9107-f026986819ec,SPBU 34.10605,GAS_STATION,-6.1740601,106.8536322,Buka,
9b423043-dec3-4ea9-b5a7-b74d9191998a,Gas Station Terdekat,GAS_STATION,-6.3396057,106.8898485,Buka,
e4367868-d815-4c01-96ea-65b2def3f17f,SPBU 34-13604 Pertamina,GAS_STATION,-6.2571362,106.8638155,Buka,
1fd83bc1-f343-4e91-9511-ac8df79a22fa,SPBU 3410301,GAS_STATION,-6.1914458,106.8282531,Buka,
b733826a-9b26-4d3a-a58a-f7d2b65183ce,Pertamina 33-142-01,GAS_STATION,-6.1485168,106.9167535,Buka,
eb1a17bc-60db-44bc-926f-2fcfd504d5cf,Pertamina,GAS_STATION,-6.2425808,106.8524768,Buka 24 Jam,
1c645ace-a991-4ac3-8a9c-6f3b06f8c807,Pertamina 34-14208,GAS_STATION,-6.145175,106.8950971,Buka,
241d2a1a-3915-41be-b5d5-436b2ebd3d7e,Pertamina 34-14210,GAS_STATION,-6.1469971,106.8967045,Buka,
a01f6bf6-cbcf-4bd2-87e6-918e04cc9e60,Pertamina,GAS_STATION,-6.23961,106.8263581,Buka,
865bf258-a861-4761-b915-164c9f4d27b8,SPBU 34 10201,GAS_STATION,-6.2025144,106.8062714,Buka,
bc10cadd-e4ae-4351-b9ef-0090a0784248,Pertamina,GAS_STATION,-6.3005974,106.8405896,Buka,
d873bfbe-1041-4625-9dd8-bdc0999ce274,Pertamina,GAS_STATION,-6.2717751,106.8380912,Buka,
b51edb1b-9296-4490-b392-29e5c030a6f2,Pertamina,GAS_STATION,-6.1666343,106.9152124,Buka,
086a7419-7a0e-4e72-9d77-9111ac923ec3,SPBU 34-12805,GAS_STATION,-6.2252262,106.8411737,Buka,
28681fa6-79f3-4662-ae25-bd7d7921bdff,34-14101,GAS_STATION,-6.1437872,106.9224316,Buka,
8b568c59-1fa8-47fd-a20f-f06a86f842db,Pertamina 34-14206,GAS_STATION,-6.152996,106.9163845,Buka,
6751a43d-2fa2-49e5-9fc3-2c20dd6323b0,SPBU Envogas 31.A.139.04,GAS_STATION,-6.190972,106.9064329,Buka,
033219bb-d2f4-4cce-8566-89bcfba8d30b,Pertamina,GAS_STATION,-6.1182753,106.9247363,Buka,
f232ab79-5b5b-4e59-9063-daed5dddc52f,Pertamina,GAS_STATION,-6.2285785,106.8338428,Buka,
9cb1f068-9265-44c8-95f1-7db94c2bf370,Pertamina,GAS_STATION,-6.2870969,106.8293188,Buka,
b35ebbef-bb66-419f-a73f-72e85bb293f1,Pertamina,GAS_STATION,-6.2915186,106.8118446,Buka,
2e965e9a-3b4e-4431-b16e-920208d556dc,Shell TB Simatupang-1 SOUTH JKT,GAS_STATION,-6.2929395,106.8000109,Buka,+622175901240
c0396757-9100-4a93-a033-c12f21e8ba57,Pertamina,GAS_STATION,-6.1303009,106.8056942,Buka,
08b8552e-4c91-426d-854b-7367e4a9cbce,Pertamina 31.103.03,GAS_STATION,-6.1960658,106.8404951,Buka,
6ec85232-e653-4e3b-b515-289e0e8b4a4d,Pertamina,GAS_STATION,-6.1408273,106.8271756,Buka,
e55099eb-d0ce-46fd-b0b3-8a5d5b6b8fa2,Pertamina,GAS_STATION,-6.1567085,106.8188965,Buka,
0b47251a-6097-4745-b127-74c6e64e8943,Pertamina,GAS_STATION,-6.3025236,106.8530387,Buka,
814b91b8-d495-4b21-972a-213715cac41f,Pertamina,GAS_STATION,-6.2402684,106.8204481,Buka,
4a7c28d8-24e9-4c7c-9333-408c4b97d42d,SPBG Jakprogas,GAS_STATION,-6.1709165,106.886565,Buka,
1f9d32e9-b01a-42e2-b220-42520c1214fc,Shell A. Gading-1 NORTH JKT,GAS_STATION,-6.1658948,106.9150137,Buka,+622129385329
cd09a126-9998-4b2c-b7f7-7f97a191fcea,Peteramina,GAS_STATION,-6.1785597,106.8181865,Buka,
a6d4d484-d6de-4dc3-9189-3dfdccb07e47,Pertamina,GAS_STATION,-6.1981704,106.8031036,Buka,
61d9fd1a-4bb5-43ef-9de1-b056bf8254d1,SPBU Pertamina 31.114.04,GAS_STATION,-6.1763909,106.8016765,Buka,
3477b07b-4067-4d35-90c6-2b50bdb50723,Pertamina 34-17117,GAS_STATION,-6.2089562,106.9774361,Buka,
5909be83-7ccf-4da2-ad4f-98b16bc62110,Pertamina 31.171.05,GAS_STATION,-6.2016857,106.9764999,Buka,
7094414f-1698-4d35-a457-8ab3729bf2e2,32-14201,GAS_STATION,-6.156662,106.8864486,Buka,
4a4bd471-6e4f-4ebe-ba65-c49e1312a2f2,Pertamina,GAS_STATION,-6.1752566,106.8482956,Buka,
2bb79d9a-dbba-4d51-ac95-f333deb1f984,SPBU VIVO Bekasi,GAS_STATION,-6.2313366,106.9872385,Buka,
63e65399-6833-4b1e-8a8a-f0f88252de4c,Pertamina,GAS_STATION,-6.233756,106.9943725,Buka,
a260f350-d970-4bbf-b8f8-70682582ce34,SPBU 34-13901,GAS_STATION,-6.2117548,106.8901968,Buka,
51ff5b57-6365-46fb-a923-e407a08e856e,Gas Station Terdekat,GAS_STATION,-6.2899516,107.2931054,Buka 24 Jam,
df35b5ab-6438-408f-b0af-8260e82b0b89,RSIA Anna Medika,HOSPITAL,-6.2227241,107.0221042,Buka 24 Jam,
ea81f8d6-34a5-4a16-a259-b09f8fc3a665,RSUD Kabupaten Bekasi,HOSPITAL,-6.2669456,107.0831568,Buka 24 Jam,
105c70f2-b403-4257-9319-e230e32c0923,Rumah Sakit Annisa Cikarang,HOSPITAL,-6.2731652,107.1742297,Buka 24 Jam,
71405d43-1591-4f5d-9fb3-4dee20589599,RSIA Restu Kasih,HOSPITAL,-6.2657071,106.8664712,Buka 24 Jam,
6baddeb0-023c-499e-8dc8-e5862a4796a4,RS Angkatan Udara Dr. Esnawan Antariksa,HOSPITAL,-6.2574869,106.8921946,Buka 24 Jam,
186c0e08-4c7c-471c-9e6f-331191d5d2af,Siloam Hospital,HOSPITAL,-6.2567063,107.0085295,Buka 24 Jam,
79f0030f-24f6-458d-b962-dcf32d4eb3f4,Rumah Sakit Hermina Grand Wisata,HOSPITAL,-6.2768949,107.0475552,Buka 24 Jam,
7a97da2b-a2c6-4e99-b695-48b0c4cf7702,RSIA Bunda Jakarta,HOSPITAL,-6.1961094,106.8363169,Buka 24 Jam,+62 1 500 799
aa845ba7-302a-4908-86b8-2b4532dee850,RS Haji,HOSPITAL,-6.2898379,106.8891747,Buka 24 Jam,
3ab7b7da-adb7-4490-a929-575886493893,Rumah Sakit EMC Pekayon,HOSPITAL,-6.2691639,106.9810682,Buka 24 Jam,+6221150789
9b59a68a-32c7-4dca-9bdb-233a83e9fc75,RS Mandaya,HOSPITAL,-6.3048166,107.2784726,Buka 24 Jam,
bb2a0ec0-d894-4bc4-8d1b-4758097945e0,RS Kartika Husada,HOSPITAL,-6.2947595,106.9634242,Buka 24 Jam,
52aa0ca1-6f2d-41a6-8f7a-c9a3d16c6003,RS. Cibitung Medika,HOSPITAL,-6.2532539,107.0866755,Buka 24 Jam,
885b4da1-2797-4e77-bde1-e91be622245d,RS Amanda Cikarang,HOSPITAL,-6.2619491,107.1468395,Buka 24 Jam,+62 21 8900 277
32030b8b-a5eb-4c11-a7f9-82b6c09713f1,RS Bhakti Kartini,HOSPITAL,-6.2480823,107.0015543,Buka 24 Jam,
d97ee222-1dd0-440c-8f2b-922903587eab,RS Dewi Sri Karawang,HOSPITAL,-6.3047123,107.297978,Buka 24 Jam,
c07efa27-a518-496a-81c7-fb96d91d428d,Rumah Sakit Ananda Bekasi,HOSPITAL,-6.2109922,106.9772157,Buka 24 Jam,
9bd13393-5c07-4a81-aba3-795a798e4cf3,RS Permata Bekasi,HOSPITAL,-6.2911547,107.0314225,Buka 24 Jam,
a6f77ccc-1cd0-403b-9090-73637e46c100,Husada,HOSPITAL,-6.1475417,106.829533,Buka 24 Jam,+62216260108
601fd747-ca04-4fed-ab6c-76b1d54ecac5,RS Siloam Bekasi Sepanjang Jaya,HOSPITAL,-6.2698557,106.9988737,Buka 24 Jam,+62 21 50901900
37df7051-d64c-40bb-af7b-c505c57656c0,RS Mitra Kemayoran,HOSPITAL,-6.152172,106.858545,Buka 24 Jam,
5e23cf32-21c3-4af9-94ce-e7971671a847,Rumah Sakit Columbia Asia,HOSPITAL,-6.1819789,106.8911924,Buka 24 Jam,
e2d49163-b096-4f8e-b4a4-63fda2eb0d19,Karya Medika Hospital,HOSPITAL,-6.2674055,107.1244166,Buka 24 Jam,+21 890 3003
a461ac54-8583-4cd2-b387-5307abc40036,Rumah Sakit Anna,HOSPITAL,-6.2747771,106.9766211,Buka 24 Jam,
dd3baedc-6a6f-4d9c-8ddc-b342baad6350,Siloam Hospitals Lippo Cikarang,HOSPITAL,-6.3314296,107.1350468,Buka 24 Jam,+62 21 29636999
dc34036e-b405-4563-9eeb-e2d4ce229b0c,RS EMC Cikarang,HOSPITAL,-6.3261687,107.1275205,Buka 24 Jam,+6221150789
39cac3dd-27b0-4ebf-9381-ec397efdb712,Ditpolair Baharkam,POLICE_STATION,-6.1128365,106.8704531,Buka 24 Jam,
184d434b-61f1-4414-bd18-743a6519c838,Ditpolair Polda Metro Jaya,POLICE_STATION,-6.098966,106.8771558,Buka 24 Jam,
b9aebd7b-c6b8-4898-8e4f-9346d5077cc5,Mitra Keluarga,HOSPITAL,-6.2923862,107.1510957,Buka 24 Jam,
55515145-2af5-450e-8886-2397d79e944c,Pertamina,GAS_STATION,-6.3264009,107.2924895,Buka,
d10d51a6-05a1-4fc6-9fa2-73ea00d02cfa,Pertamina,GAS_STATION,-6.2772364,107.0196271,Buka,
9a97b9d2-d4b9-4c6f-9a58-f83d6ece1ccc,Rumah Sakit Mediros,HOSPITAL,-6.1799536,106.9037271,Buka 24 Jam,
5ebdd417-0274-467c-9ec4-c4c8c1733883,Rumah Sakit Dharma Nugraha,HOSPITAL,-6.1959885,106.8864229,Buka 24 Jam,
4812262a-c06d-4ad6-96e9-02abc3dcd8d0,RSUD Pasar Minggu Jakarta,HOSPITAL,-6.293984,106.8198692,Buka 24 Jam,+62 21 29059999
7c311191-f92c-4f4c-9bb9-a65056cc9fad,Rumah Sakit Satya Negara,HOSPITAL,-6.1388802,106.8615384,Buka 24 Jam,
a7a3c659-cd3e-4cb9-bab3-4288756b2916,RS Siaga Raya,HOSPITAL,-6.2729042,106.8390949,Buka 24 Jam,
dc242129-eafa-4dc7-9cc6-0b92d7b85245,SPBU,GAS_STATION,-6.2923351,107.0035599,Buka,
a55736cf-2d46-403b-afe3-d2f16321865f,Rumah Sakit Pusat Otak Nasional Prof. Dr. dr. Mahar Mardjono Jakarta,HOSPITAL,-6.2463095,106.8696599,Buka 24 Jam,+62 (021)
9961518c-b35b-4409-86c1-15614e4c9d22,RS Yadika,HOSPITAL,-6.2372229,106.8991312,Buka 24 Jam,
573572fd-0035-4e2b-806f-b54bf53811d8,Polsubsektor Mutiara Gading,POLICE_STATION,-6.2790974,107.0271806,Buka 24 Jam,
a31ce354-cbb7-4101-8e5f-b7f800954511,Polsubsektor Pasar Tambun,POLICE_STATION,-6.2605654,107.0556919,Buka 24 Jam,
44482f30-e4f3-41ed-bd4b-bbc9f87c3b1f,RS Mitra Keluarga Bekasi,HOSPITAL,-6.2410275,106.9926014,Buka 24 Jam,
40ace6c2-5020-4b72-a98f-d27f3c3d4865,RS Agung,HOSPITAL,-6.2092589,106.8464069,Buka 24 Jam,
2b2c27d2-3088-4f29-970f-24a1ff43aacb,RS Bayukarta,HOSPITAL,-6.3033062,107.2920752,Buka 24 Jam,
bd9b4ee3-a004-44b3-96f1-49077968ddbb,RS Abdi Waluyo Physiotherapy,HOSPITAL,-6.1889142,106.8285946,Buka 24 Jam,
b7ac2c4b-5d23-43c6-a927-c2517538e454,Rumah Sakit Graha Juanda,HOSPITAL,-6.2522047,107.0297366,Buka 24 Jam,
00ea513b-0eec-41c1-8dea-3eda514b96ec,Pombensin Karang satria,GAS_STATION,-6.2134207,107.0337672,Buka,
e57345b0-71b8-49ba-badf-fb007fcba50a,RSU Kartika Husada Tambun,HOSPITAL,-6.2446993,107.0645069,Buka 24 Jam,
4e0677c2-0df5-47a3-b473-c730784e0665,Primaya Hospital Bekasi Utara,HOSPITAL,-6.2070006,107.0185444,Buka 24 Jam,
803a7a50-47d5-4012-921c-4c0695a746d7,Polres Metro Bekasi Kota,POLICE_STATION,-6.2299386,106.9918653,Buka 24 Jam,
b9b86d7a-aea4-4b00-9b48-36f649b5f091,RS Karya Medika II,HOSPITAL,-6.2644848,107.0673924,Buka 24 Jam,
430fed04-21aa-4323-934f-39eec981488f,RS Bhakti Husada,HOSPITAL,-6.2627188,107.1403939,Buka 24 Jam,
9780a2cc-55da-40d6-8c20-dd1177b9ff8c,Polsubsektor Kawasan Industri MM2100,POLICE_STATION,-6.302016,107.0932581,Buka 24 Jam,
b582e8e2-7229-4f92-b9a8-5cbadae08192,Pertamina 34.17518,GAS_STATION,-6.2917771,107.0312063,Buka,
f70e2544-c307-4b97-9ce9-7b791e12ec61,Pertamina SPBU 34-17538,GAS_STATION,-6.2794459,107.0402724,Buka,+62 8265 1324
fd3d8f90-ab4f-4646-992a-2abb1b9c1e3c,Shell,GAS_STATION,-6.2767703,107.0451247,Buka,+62 21 2908 8012
bf98d7cd-992b-4554-9514-ffd7c0a0a8ef,Pertamina,GAS_STATION,-6.2584714,106.926679,Buka,
f1735bf1-0476-4248-ab24-1c5601c8e16e,Pertamina,GAS_STATION,-6.2584418,106.9283869,Buka,
9a5b1157-fe36-4c23-afdd-ffa5770f93ed,Shell,GAS_STATION,-6.3300699,107.2968404,Buka,
83669f67-b749-4d0d-8efe-bfccb75fd780,RSIA Brawijaya Saharjo,HOSPITAL,-6.2245723,106.8480747,Buka 24 Jam,+62 150160;+62 21 39737890
68dcc51d-a1ff-4d16-9258-2e4d4d07640f,Kantor Sub Sektor Kranji,POLICE_STATION,-6.2254363,106.9706546,Buka 24 Jam,
c0208069-1597-435e-86ba-5de5ff73a56c,Kantor Subsektor Kranji,POLICE_STATION,-6.2255945,106.9705529,Buka 24 Jam,
b8339dd7-67b2-4add-8a01-3999896007ea,Gas Station Terdekat,GAS_STATION,-6.3209216,106.8361482,Buka,
d86625d9-1d76-4ffc-bae9-3102033be5ff,Pertamina 34-1714000,GAS_STATION,-6.203581,107.0031648,Buka,
c12491c6-dd2a-4165-9e19-69c1d368589b,Pertamina 34-17136,GAS_STATION,-6.2068609,107.0174771,Buka,
f7529900-5fd0-43c8-b214-94f3d1123162,Pertamina 34-17137,GAS_STATION,-6.2269268,106.98681,Buka,
40bd81e2-730e-4c05-9d6b-b300685e6522,Pertamina 34-17107,GAS_STATION,-6.2219183,107.0155057,Buka,
f22aabfa-63ca-42d7-8bfe-46da99238007,Puskesmas Kelurahan Jatikramat,HOSPITAL,-6.2827653,106.9437339,Buka 24 Jam,
bcc25071-c936-482a-8b5a-5e9731e8b7a6,Rumah Sakit Mitra Keluarga,HOSPITAL,-6.1518769,106.897148,Buka 24 Jam,
6c828b6c-946e-4635-a76c-b1f6cebc6e29,SPBU Pertamina 34.127.07,GAS_STATION,-6.2448557,106.8422291,Buka,
b7557d6f-2446-48e5-a3a6-fc8cb73ef4da,Police Station Terdekat,POLICE_STATION,-6.1798003,106.8231406,Buka 24 Jam,
b1185ff5-0da9-4f51-bc02-23a3f2f58a4d,Police Station Terdekat,POLICE_STATION,-6.1794835,106.8232799,Buka 24 Jam,
4e143f33-c1e9-4835-a3df-a67d86cf3d19,34 - 12602,GAS_STATION,-6.3186304,106.8376406,Buka,
23789bd9-5dff-4712-9c5d-eb39ff70318d,BP Grand Galaxy,GAS_STATION,-6.2673701,106.9745174,Buka,+628559990060
ef75acff-555d-476f-9385-c33a716f67b2,SPBU VIVO Pekayon,GAS_STATION,-6.2764232,106.9755208,Buka,
dca402c9-3630-473f-a4b7-7b2fa2bb1f42,Polsub Sektor Harapan Indah,POLICE_STATION,-6.1807139,106.9818051,Buka 24 Jam,
000ae9b0-0754-4663-a7cb-5bd07bbb9e72,SPBU 34.174.14,GAS_STATION,-6.2963801,106.9685657,Buka,
e7da48d7-235e-486b-b3d1-839edd0dfccf,SPBU VIVO Jatikramat,GAS_STATION,-6.286979,106.9444374,Buka,
a1374e85-1e28-4245-853c-54bfdc312a0d,Puskesmas Setu 1,HOSPITAL,-6.3350931,107.0456009,Buka 24 Jam,
243143b4-3346-4465-9a03-7b31c03c28c8,Shell Raya Pekayon-1 Bekasi,GAS_STATION,-6.2867674,106.9674629,Buka,+622182755343
ef010ffd-bfd8-4c31-8102-ff06e14e70d6,Pertamina 34-17130,GAS_STATION,-6.1765627,106.9993633,Buka,
0edc04fe-e438-4816-88fd-32ced3c8534d,RS EMC Cibitung,HOSPITAL,-6.2895307,107.0829583,Buka 24 Jam,
ab8b3504-aa11-4432-898b-55ace83f9b01,Pertamina 34-17123,GAS_STATION,-6.1854974,106.9775168,Buka,
dcc07df5-ecd7-467e-9075-7f0bcba4ebe4,RS Dokter Adam Talib Cikunir,HOSPITAL,-6.2781364,106.9599484,Buka 24 Jam,+6281292535076
e9ea8cce-f8a4-4c40-b91d-611d8b10dfe5,BP AKR Kota Harapan Indah,GAS_STATION,-6.1696213,106.9742197,Buka,
3aa4b3cd-cc3f-4ad7-9372-3101c7d34bd4,SPBU VIVO Margajaya,GAS_STATION,-6.2501479,106.9923156,Buka,
1476098e-53c0-44bc-8580-12bc9607e275,BP Gunung Putri,GAS_STATION,-6.346326,106.9621863,Buka,
62887242-e78f-46cb-bb5c-0a97488b826a,Pertamina 34-16928,GAS_STATION,-6.3474967,106.961684,Buka,
54a6ca77-965f-4ac8-b56e-e36adddd9ce2,Primaya Hospital Karawang,HOSPITAL,-6.3306036,107.2969964,Buka 24 Jam,+62 1 500 007
1bce5609-e590-43ac-9698-902f7fc39cd8,RS Mitra Keluarga Pratama Jati Asih,HOSPITAL,-6.2879315,106.9535834,Buka 24 Jam,+622185511000
0df7eb68-2aac-4ac7-b1c8-3c6fc14f3ac5,RSPI Prof. Dr. Sulianti Saroso,HOSPITAL,-6.1295753,106.8623153,Buka 24 Jam,+62 21 6506 559
7de6dfef-72ea-4d2f-b54f-ca3c7c48d242,Polsek Tarumajaya,POLICE_STATION,-6.1162572,106.9958433,Buka 24 Jam,
f5e10807-766c-4978-917f-5a85743a50cb,Rumah Sakit Juwita,HOSPITAL,-6.2518175,107.0009224,Buka 24 Jam,
8bee7309-6091-4c8d-9aff-b5496f8f2e3e,RSUD Pondok Gede,HOSPITAL,-6.2828534,106.9135259,Buka 24 Jam,
72afa945-3e09-4d39-88b2-2a91442367bd,Pertamina,GAS_STATION,-6.300217,106.8350438,Buka,
012b7374-edcb-4664-88f9-f0b64b67dd99,RS Hermina Cibitung,HOSPITAL,-6.2538145,107.1151798,Buka 24 Jam,
9008fc10-360e-4ea6-a2db-1668a66f0ff7,Shell Jatimekar-1,GAS_STATION,-6.28634,106.9460942,Buka,+622185522968
b2faeb22-0eef-4f2e-ba13-d94be36b4ae4,Shell Wibawa Mukti-1 BKS,GAS_STATION,-6.3086122,106.9537876,Buka,+622182784144
5549df37-77d5-4867-b4c1-f6611710db5c,Shell Cipendawa-1 BKS,GAS_STATION,-6.2999915,106.9761127,Buka,+622182766066
e5bf9b46-5fbd-4fb9-9c8f-0820fb928271,Shell Cut Mutia-2 BEKASI,GAS_STATION,-6.2605758,107.0025478,Buka,+622182765404
69260f3b-341f-4647-9248-911b6add3b34,Shell Noer Ali-2,GAS_STATION,-6.2499043,106.9713286,Buka,+62 21 8946812
c406b7b9-22b9-4c24-8095-1b0280c72847,Shell Pondok Gede-1 BKS,GAS_STATION,-6.2694746,106.911986,Buka,+622185211909
df9cc52c-64c7-4abf-abf7-6922c39489b9,Hospital Terdekat,HOSPITAL,-6.2779166,106.871969,Buka 24 Jam,
8dc046c5-e03d-4ef7-95d9-950d781dcb31,Rumah Sakit Hermina Galaxy,HOSPITAL,-6.2688215,106.9721715,Buka 24 Jam,
1115919b-4c9c-4384-8a3b-7c75775bf440,RS Mayapada Kuningan,HOSPITAL,-6.2185353,106.8318976,Buka 24 Jam,
88ef6e10-d63f-4c1a-8930-07c4c1bd2204,Pertamina 34.17101,GAS_STATION,-6.2863706,106.9865597,Buka,
8c8c59fd-c58f-42ca-8432-364bf1be3c37,Batalyon D Brimob Polda Metro Jaya,POLICE_STATION,-6.3411055,107.18218,Buka 24 Jam,
ac7027c5-a771-4188-911e-a9702265f996,Pertamina 34-13810,GAS_STATION,-6.3088621,106.8970396,Buka,
1ac93bfd-caee-4908-95ac-83065389534a,VIVO HANKAM,GAS_STATION,-6.3089422,106.8973261,Buka,
16113c97-320d-4eaa-8419-5f4f56cbea1f,SPBG Terminal Pinang Ranti,GAS_STATION,-6.2911944,106.8867255,Buka,
ba24f4d1-a46c-4b45-9d1d-9bd4dcb87e41,SPBU VIVO Cilangkap,GAS_STATION,-6.3387215,106.9003784,Buka,
e130979e-b692-4eb2-84e7-6472a24ce7dd,SPBU VIVO Pasar Minggu,GAS_STATION,-6.2513925,106.8431357,Buka,
8553d967-c008-4cfe-b377-fc027ccb2782,SPBU VIVO MT Haryono,GAS_STATION,-6.2427106,106.8497737,Buka,
894a6dd8-ac9d-4f48-9eb4-0b407aaf2787,SPBU VIVO Kalimalang,GAS_STATION,-6.2492787,106.9522082,Buka,
d71b5987-f4d1-4ae3-b8e5-6a22243f68c9,SPBU VIVO Warung Buncit,GAS_STATION,-6.2642581,106.8300038,Buka,
1717137f-1e7e-4f0d-a274-fae651cd04ab,SPBU VIVO Pejaten,GAS_STATION,-6.2846149,106.8269991,Buka,
3457a33c-5d01-407d-a2f1-4d9c4a02f66a,SPBU VIVO Kemang,GAS_STATION,-6.2610932,106.8153221,Buka,
dadd338c-b02b-4462-b3a7-d4f36e112dfd,SPBU VIVO Cilandak,GAS_STATION,-6.3096806,106.8134857,Buka,
4403b3ef-ee58-414d-a7ac-d2b47d782c7c,SPBU VIVO Antasari,GAS_STATION,-6.2779099,106.8079645,Buka,
5c0d3dc3-e675-4998-acf7-1be4f9da234e,SPBU VIVO Tendean,GAS_STATION,-6.2391297,106.8187414,Buka,
2a65fcd1-72ca-458c-a67e-60ebd838f73a,SPBU VIVO Cimuning,GAS_STATION,-6.3210977,107.0193292,Buka,
e9026c7e-0cfc-417a-ac0f-5bc317f51d30,SPBU VIVO Cideng,GAS_STATION,-6.1665909,106.8110281,Buka,
2fa4ff2d-e93c-4383-9bcd-f9794e3d260d,SPBU VIVO Tambun,GAS_STATION,-6.2655283,107.0744951,Buka,
1c3e81c5-b98f-4f54-b8d1-0b4d1a1df071,Shell Cut Meutia-1 BKS,GAS_STATION,-6.2722629,106.992965,Buka,+622182738693
ae1f263c-5749-4644-ad8f-87b573359140,Shell Pemuda-1 EAST JKT,GAS_STATION,-6.1938345,106.8889863,Buka,+622147861720
